App Name,Category,Sub Category,Rating,Reviews,Installs,Price,Content Rating,Last Updated
Gunship-II,GAME,SIMULATION,4.306865692,2884.0,"10,000+",0.99 ,Everyone,11-Jan-14
Drop the wheels - Physics Game,GAME,ACTION,4.673640251,239.0,"10,000+",0,Everyone,2-Jun-16
Little Panda's Auto Repair Shop,GAME,EDUCATIONAL,4.52334404,10945.0,"5,000,000+",0,Everyone,21-Mar-19
???????,GAME,SIMULATION,4.125397205,2831.0,"10,000+",7.12 ,Everyone,18-Mar-19
Risky Steps,GAME,ARCADE,5,23.0,50+,0,Everyone,3-Jun-18
Demon's Rise 2,GAME,ROLE_PLAYING,4.260456085,526.0,"10,000+",5.99 ,Teen,14-Dec-17
Warehouse,GAME,PUZZLE,4.468085289,47.0,"5,000+",0,Everyone,23-Sep-18
Jumping Land,GAME,ACTION,4.632653236,49.0,"1,000+",0,Everyone,4-Oct-18
Ships for Kids: Full Sail!,GAME,EDUCATIONAL,3.950650692,1844.0,"100,000+",0,Everyone,13-Oct-16
Firetrucks: rescue for kids,GAME,EDUCATIONAL,3.868941545,12895.0,"1,000,000+",0,Everyone,15-Jul-16
Dinosaurs Hunter Wild Jungle Animals Safari 2,GAME,ACTION,3.910000086,1000.0,"100,000+",0,Teen,22-Mar-19
The Lost Island: Monsters Clash,GAME,ADVENTURE,4.219511986,123.0,"10,000+",0,Teen,25-Jan-19
Super Power Warrior Fighting Legend Revenge V2,GAME,ACTION,4.200736523,543.0,"100,000+",0,Teen,17-Sep-18
Dino Hunting Free Wild Jungle Sniper Safari,GAME,ACTION,4.291666508,144.0,"100,000+",0,Everyone 10+,1-Mar-19
Super Power Warrior Fighting Legend Revenge Fight,GAME,ACTION,4.261152744,8137.0,"1,000,000+",0,Everyone 10+,29-Jun-18
Quiz XL Pro Trivia Game,GAME,TRIVIA,5,1.0,5+,0.99 ,Everyone,14-May-15
Get A Clue! (Notepad),GAME,BOARD,4.608695507,23.0,"1,000+",0,Everyone,20-Jun-18
Vanegas (Nokia 3310 JAM),GAME,ADVENTURE,5,1.0,50+,0,Everyone,1-Feb-19
What's better?,GAME,CASUAL,3.871895313,3060.0,"100,000+",0,Everyone,21-Feb-19
Superhero Fight: Sword Battle - Action RPG Premium,GAME,ACTION,3.785714388,42.0,"1,000+",0.99 ,Everyone 10+,16-Mar-19
Nonogram FRVR,GAME,PUZZLE,4.051723957,58.0,"5,000+",0,Everyone,27-Feb-19
Tap the Frog HD,GAME,ARCADE,4.382801533,721.0,"10,000+",1.99 ,Everyone,26-Apr-17
Sumoku: sudoku + words game,GAME,PUZZLE,4.5,8.0,"1,000+",0,Everyone,15-Nov-18
Diamonds Cube Crush,GAME,PUZZLE,4.5,78.0,"10,000+",0,Teen,14-May-18
Word Search,GAME,WORD,4.5,22.0,"1,000+",0,Everyone,22-Feb-17
Quiz Mall - Quiz Game Prizes Event Making Apps,GAME,TRIVIA,3.814241409,646.0,"100,000+",0,Everyone,18-Mar-19
???? ??????? 2018 - ???? ???? ?????? ????,GAME,WORD,4.928571224,14.0,500+,0,Everyone,21-Sep-18
World Quiz 3 Geography,GAME,TRIVIA,4.388750076,800.0,"100,000+",0,Everyone,30-Jan-19
Fortress Bubbles,GAME,ADVENTURE,4.382480621,2306.0,"1,000,000+",0,Everyone,16-May-18
MICHELIN Xperts-Duell,GAME,RACING,4.5,6.0,500+,0,Everyone,29-Mar-19
Subway Scooters Free -Run Race,GAME,ARCADE,4.031102657,89285.0,"10,000,000+",0,Everyone,5-Feb-19
Tube Tunnel - An addictive android puzzle game,GAME,PUZZLE,4.979166508,96.0,100+,0,Everyone,7-Jan-18
Partia 2,GAME,ROLE_PLAYING,4.543307304,127.0,"1,000+",5.99 ,Everyone 10+,17-Jan-19
Wordster - Offline Scramble Words Friends Game,GAME,WORD,4.404728889,1438.0,"100,000+",0,Everyone,16-Feb-19
Life Quest� [Full],GAME,CASUAL,4.391716003,845.0,"10,000+",1.99 ,Everyone,21-May-13
??? ??????,GAME,PUZZLE,4.172413826,29.0,"10,000+",0,Everyone,17-Oct-17
Pendulum 3D,GAME,ACTION,4.258928776,112.0,"10,000+",0,Everyone,28-Mar-19
Traffic Racer ?? Burnout Drift,GAME,RACING,4.166666508,6.0,"1,000+",0,Everyone,11-Feb-17
Boxy Bird,GAME,ARCADE,4.800000191,5.0,50+,0,Everyone,6-Feb-15
???????,GAME,EDUCATIONAL,3,2.0,100+,0,Everyone,9-Nov-17
Coloring games : coloring Dinosaurs,GAME,EDUCATIONAL,5,1.0,10+,0,Everyone,11-Dec-18
Learning ABC for kids equipped with voice,GAME,EDUCATIONAL,5,1.0,5+,0,Everyone,9-Dec-18
Zombie Shooter:  Pandemic Unkilled,GAME,ACTION,4.584739685,84193.0,"1,000,000+",0,Mature 17+,2-Mar-19
Traffic Cop Simulator 3D,GAME,SIMULATION,4.27589941,192233.0,"10,000,000+",0,Everyone,19-Mar-19
WordFlex (letter game),GAME,PUZZLE,3.128205061,39.0,"5,000+",0,Everyone,28-Sep-14
Wizard & Dragon Defense,GAME,ROLE_PLAYING,4.160103321,18182.0,"500,000+",0,Everyone 10+,27-Sep-16
Son of the Sun,GAME,SIMULATION,4.493750095,320.0,"10,000+",0,Everyone,8-Nov-18
game of Papa Smurfs,GAME,ADVENTURE,4.060606003,33.0,"5,000+",0,Everyone,4-May-17
SlideFlow,GAME,PUZZLE,4.090909004,11.0,"1,000+",0,Everyone,6-Oct-16
PALABRAS - Juego de Palabras en Espa�ol,GAME,WORD,4.201796532,20709.0,"1,000,000+",0,Everyone,29-Sep-15
Candy monster match 3 game,GAME,ARCADE,5,1.0,"5,000+",0,Everyone,24-Aug-18
Cute Girl Avatar Maker - Cute Avatar Creator Game,GAME,ROLE_PLAYING,4.568030357,3153.0,"100,000+",0,Everyone,3-Apr-19
Checkmate chess puzzles 3,GAME,PUZZLE,4.485714436,70.0,500+,0.99 ,Everyone,3-Jan-16
Checkmate chess puzzles 2,GAME,BOARD,4.453781605,119.0,"1,000+",0.99 ,Everyone,3-Jan-16
Splitspace,GAME,ARCADE,4.800000191,20.0,100+,0,Everyone,22-Nov-18
Learning games For babies,GAME,EDUCATIONAL,4.029664993,1045.0,"500,000+",0,Everyone,31-Dec-15
????????? - ??????? ??? ????,GAME,TRIVIA,5,1.0,100+,0,Mature 17+,2-Mar-19
?????? ??????? ?? ????,GAME,TRIVIA,4.446555138,2685.0,"100,000+",0,Everyone,7-Aug-17
Isomers AR,GAME,EDUCATIONAL,3.5,4,500+,0,Everyone,16-Mar-18
Alchemie Connections,GAME,PUZZLE,5,3,50+,0,Everyone,11-Jul-17
ReactionLab 2 - Particle Sandbox,GAME,SIMULATION,4.478813648,708,"5,000+",2.77 ,Everyone,1-Sep-15
"Destept, Cultura Generala + IQ",GAME,TRIVIA,4.529578686,6339,"500,000+",0,Everyone,27-May-18
IDOL Evolution - Idol Girls,GAME,CASUAL,4.424242496,33,"1,000+",0,Everyone,27-Mar-19
Kids Puzzle Car & Vehicles Jigsaw,GAME,PUZZLE,4.599999905,10,"10,000+",0,Everyone,11-Jul-18
Archery Master,GAME,CASUAL,4.548387051,62,"10,000+",0,Everyone,3-Jan-19
Spider Solitaire,GAME,CARD,4.5,10,"1,000+",0,Everyone,23-Jan-17
Kids Computer - Learn And Play,GAME,EDUCATIONAL,4.214592457,233,"100,000+",0,Everyone,14-Feb-19
Love You to Bits,GAME,ADVENTURE,4.501639366,305,"5,000+",3.99 ,Everyone 10+,20-Dec-17
Merge Tops : Spinner Simulation,GAME,SIMULATION,4.6062994,508,"50,000+",0,Everyone,25-Mar-19
High Ball: Jumping & Bouncing Ball Game,GAME,CASUAL,4.5,40,"5,000+",0,Everyone,5-Oct-18
Feed The Fat,GAME,SIMULATION,3.556827545,2446,"100,000+",0,Everyone,8-Jan-19
Age of Coin - Empire,GAME,CASUAL,4.5625,16,100+,0,Everyone,11-Jan-19
The Monkey Pit Island Lite,GAME,ADVENTURE,3.799999952,25,"1,000+",0,Everyone,6-Oct-17
Feed The Zombie,GAME,CASUAL,3.647058725,17,500+,0,Everyone,18-Mar-18
Dargon Jumper,GAME,ACTION,4.428571224,7,10+,0,Everyone,26-Aug-18
Ninja  Air Fighter,GAME,ADVENTURE,5,13,10+,0,Everyone,24-Aug-18
Spin To WIN,GAME,PUZZLE,5,4,10+,0,Everyone,11-Oct-18
Ellipsis,GAME,PUZZLE,4.666666508,51,"1,000+",2.99 ,Everyone,7-Jul-16
Zig Zag: Color Quest,GAME,CASUAL,4.199999809,5,100+,0,Everyone,21-Jan-17
???? ??? ????,GAME,SIMULATION,3.774435997,133,"10,000+",0,Everyone,19-Mar-19
Spider Solitaire Royale,GAME,CARD,3.818181753,11,"1,000+",0,Everyone,1-Dec-16
Color Match Switch,GAME,CASUAL,4.555555344,9,"1,000+",0,Everyone,15-Dec-16
Numbervaders,GAME,EDUCATIONAL,5,1,10+,0,Everyone,13-Jan-19
Camel Up,GAME,BOARD,3.726666689,150,"5,000+",3.99 ,Teen,4-Oct-15
Divide By Sheep - Math Puzzle,GAME,PUZZLE,4.6203475,403,"5,000+",0.99 ,Teen,3-Sep-15
Plucky,GAME,PUZZLE,4.021739006,46,"1,000+",0,Everyone,8-May-15
Steven Universe: Tap Together,GAME,ROLE_PLAYING,4.229325771,10339,"500,000+",0,Everyone 10+,8-Jan-19
Rune Guardian,GAME,PUZZLE,4.358422756,279,"5,000+",0,Everyone,24-Nov-15
Dino Bubble Shoot,GAME,CASUAL,3.739130497,46,"10,000+",0,Everyone,9-Nov-18
Ice Rage: Hockey Multiplayer game,GAME,SPORTS,4.160386562,5069,"100,000+",0.99 ,Everyone,25-Jan-18
Infinite Block Puzzle,GAME,PUZZLE,4.507868767,3749,"100,000+",0,Everyone,2-Apr-19
Word Matrix,GAME,EDUCATIONAL,4.25,8,100+,0,Everyone,24-Mar-13
High Rocket,GAME,ARCADE,3.400000095,15,500+,0,Everyone,5-Nov-14
?????,GAME,PUZZLE,3.650232553,1075,"100,000+",0,Everyone,23-Mar-18
Fairy Evolution - Create Magic Creatures,GAME,CASUAL,4.70536232,3394,"100,000+",0,Everyone,6-Jun-18
Endless super bowling game,GAME,ARCADE,3.666666746,3,"1,000+",0,Everyone,4-Mar-18
Kids beach adventures,GAME,ADVENTURE,4.594182968,13203,"1,000,000+",0,Everyone,10-Dec-18
Belajar Huruf dan Angka,GAME,EDUCATIONAL,4.06335783,947,"100,000+",0,Everyone,3-Aug-16
Pro Darts 2018,GAME,SPORTS,3.852423191,70858,"5,000,000+",0,Everyone,10-Jul-18
Pro Pool 2018,GAME,SPORTS,4.01737833,142132,"10,000,000+",0,Everyone,10-Jul-18
Blocks: Tower - Puzzle game,GAME,PUZZLE,3.821655989,1570,"100,000+",0,Everyone,13-Feb-17
Gold Mahjong FRVR - The Shanghai Solitaire Puzzle,GAME,BOARD,4.606060505,33,"1,000+",0,Everyone,27-Feb-19
Fun Kids Cars,GAME,EDUCATIONAL,4.290514946,6368,"5,000,000+",0,Everyone,15-Sep-18
Mr Meat: Horror Escape Room ? Puzzle & action game,GAME,ARCADE,4.534315109,3599,"100,000+",0,Teen,24-Mar-19
EnergyHazard,GAME,CASUAL,3.666666746,6,100+,0,Everyone,27-Oct-14
Space Brick Break,GAME,ARCADE,3.599999905,5,500+,0,Everyone,30-Oct-14
Splash,GAME,ARCADE,4.3120327,13380,"1,000,000+",0,Everyone,12-Feb-16
Air Attack,GAME,ARCADE,4.399154663,1656,"10,000+",0.99 ,Teen,11-Aug-18
Flappy Eagle,GAME,ARCADE,4.840000153,25,100+,0,Everyone,15-Aug-17
Bait!,GAME,CASUAL,4.434782505,46,"5,000+",7.99 ,Everyone,12-Jun-18
Bus Sugeng Rahayu Game,GAME,RACING,3.413043499,46,"5,000+",0,Everyone,2-Feb-18
Ramen Sushi Bar,GAME,SIMULATION,4.055579185,4714,"500,000+",0,Everyone,11-Oct-18
1x1 Trainer Flic,GAME,EDUCATIONAL,4.333333492,3,100+,0,Everyone,16-Mar-18
Puzzle Ark,GAME,ROLE_PLAYING,4.093607426,876,"100,000+",0,Everyone,3-Apr-19
Merge cards - 2048 solitaire,GAME,CARD,4.428571224,7,500+,0,Everyone,4-Oct-18
Case Magnate - Ultimate Case Clicker,GAME,SIMULATION,4.08577013,513,"50,000+",0,Everyone,22-Jan-18
Monument road,GAME,ARCADE,3.739130497,23,"1,000+",0,Everyone,8-Oct-18
Case Opener Ultra - Marketplace and Jackpot,GAME,SIMULATION,4.33507967,4199,"100,000+",0,Everyone,15-Mar-18
Case Opener HighSkill,GAME,SIMULATION,4.523974419,26028,"1,000,000+",0,Everyone,14-Mar-17
Aquarium,GAME,CASUAL,5,3,10+,0,Everyone,17-Oct-18
Vampirina : kids games,GAME,ACTION,3.333333254,15,"10,000+",0,Everyone,28-Feb-18
Binary Fun� Decimal Game,GAME,EDUCATIONAL,4.651071548,4339,"100,000+",0,Everyone,2-Sep-18
Story Book In English Free Offline Reading - USA,GAME,EDUCATIONAL,4.5,26,"1,000+",0,Everyone,28-Oct-18
???? ??????,GAME,PUZZLE,5,2,50+,0,Everyone,27-Feb-19
Shoot Bubble Extreme,GAME,ARCADE,4.377230644,41240,"10,000,000+",0,Everyone,2-Sep-18
???? ?????? ?????,GAME,TRIVIA,4.804878235,82,"1,000+",0,Everyone,20-Mar-19
???? ????? ? Shobdo Dhadha (Bangla Word Game),GAME,PUZZLE,4.456175327,502,"100,000+",0,Everyone,24-Dec-18
O' LAND,GAME,CASUAL,5,8,"1,000+",0,Everyone,27-Sep-18
Stickman & Blast,GAME,SIMULATION,4.573195457,21347,"1,000,000+",0,Everyone,18-Nov-18
???? ???? ?????,GAME,EDUCATIONAL,4.25,120,"10,000+",0,Everyone,12-Feb-19
Ball Racer,GAME,RACING,4.657534122,219,"10,000+",0,Everyone,8-Mar-19
Spaceroids - Explore Planets,GAME,ARCADE,4.539999962,50,"1,000+",0,Everyone,22-Jul-17
Kids Preschool Learning Games and Learn Alphabets,GAME,EDUCATIONAL,4.400000095,90,"50,000+",0,Everyone,22-Jan-19
Tic Tac Toe basic,GAME,BOARD,3.825396776,63,"10,000+",0,Everyone,29-Apr-17
Turret Fusion Idle Clicker,GAME,CASUAL,4.427905083,73126,"1,000,000+",0,Teen,12-Dec-18
Color Tiles HD,GAME,PUZZLE,4.319047451,210,"10,000+",0,Everyone,6-Oct-18
Word Shop - Brain Puzzle Games,GAME,WORD,4.668413639,16409,"500,000+",0,Everyone,28-Jan-19
Word Spark - Smart Training Game,GAME,WORD,4.587714672,10842,"500,000+",0,Everyone,2-Feb-19
InfiCopter: Helicopter Game,GAME,ARCADE,5,4,500+,0,Everyone,14-Nov-18
Cliff Racing: Zig Zag Road,GAME,ARCADE,4.720338821,118,"5,000+",0,Everyone,28-Oct-18
Ludo_,GAME,BOARD,4.535954952,3560,"500,000+",0,Everyone,2-Aug-18
Guns HD,GAME,ACTION,3.954398632,9912,"1,000,000+",0,Everyone 10+,2-Dec-18
TRT Can?m Karde?im,GAME,EDUCATIONAL,4.38122654,7990,"1,000,000+",0,Everyone,15-Mar-17
Higher Lower Spiel,GAME,CASUAL,5,2,5+,0,Everyone,27-Mar-19
?? ??? ???? ?????,GAME,CASUAL,3.357142925,28,"1,000+",0,Everyone,15-Nov-18
Climb! A Mountain in Your Pocket,GAME,ARCADE,4.01869154,107,"1,000+",1.49 ,Everyone,31-Jan-18
Airport Mania: First Flight XP,GAME,SIMULATION,4.550338745,4132,"50,000+",0.99 ,Everyone,11-Apr-17
Shootout on Cash Island,GAME,ACTION,4.255319118,94,"1,000+",1.99 ,Teen,9-Aug-18
Fidget Spinner 2017,GAME,ARCADE,5,3,100+,0,Everyone,3-Jun-17
Scare Your Friends - SHOCK!,GAME,ACTION,3.847678661,1917,"100,000+",0,Teen,10-Mar-15
Logo Quiz,GAME,PUZZLE,3.5,8,"1,000+",0,Everyone,2-Nov-18
Baby Toss,GAME,CASUAL,3.9375,16,500+,0,Everyone 10+,16-Jan-15
One More Tap,GAME,ARCADE,4.538461685,13,500+,0,Everyone,5-Oct-16
Smart Ring - Smart Draw,GAME,PUZZLE,4.666666508,3,"1,000+",0,Everyone,29-Sep-18
Detective Time,GAME,ADVENTURE,3.75,12,100+,0.99 ,Teen,5-Oct-18
Roda Fantasi: Hiburan Keluarga,GAME,WORD,4.155688763,1503,"100,000+",0,Everyone,4-Oct-17
Tickling rabbit,GAME,CASUAL,4.031617165,1107,"100,000+",0,Everyone,25-Dec-13
????????-???????????,GAME,SIMULATION,4.014492989,138,"10,000+",0,Teen,9-Oct-18
????????????????????,GAME,SIMULATION,4.303958893,6820,"100,000+",0,Teen,15-Oct-18
?????? -???????????????,GAME,SIMULATION,4.574209213,411,"10,000+",0,Everyone,28-Dec-18
??????????????????????,GAME,SIMULATION,4.186081409,9340,"100,000+",0,Teen,15-Oct-18
Dashy Crashy,GAME,ARCADE,4.609135628,4050,"500,000+",0,Everyone,7-Jan-19
Kids Learn about  Animals,GAME,EDUCATIONAL,4.334745884,472,"10,000+",2.99 ,Everyone,12-Apr-18
Eternal Rogue,GAME,ROLE_PLAYING,4.430970192,1072,"10,000+",0,Everyone,28-Jan-19
"Party Games: games for two players online, offline",GAME,ARCADE,4.399861336,1443,"100,000+",0,Everyone,8-Nov-18
Rummy - Play Original Circle Rmi Indian Card Games,GAME,CARD,4,9,"5,000+",0,Teen,27-Jan-19
?????? ??? ????? 1 ?????,GAME,ROLE_PLAYING,4.714285851,7,"1,000+",0,Everyone,7-Apr-17
How to Draw Graffiti,GAME,EDUCATIONAL,3.963636398,55,"10,000+",0,Everyone,2-May-18
Moto Racer,GAME,RACING,3.816303253,48199,"10,000,000+",0,Everyone,1-Dec-18
Art Of Glow Prime,GAME,CASUAL,4.615384579,13,"1,000+",0,Everyone,4-May-18
Axolotl Pet,GAME,EDUCATIONAL,4.373209476,9145,"500,000+",0,Everyone,29-Sep-18
Parakeet Pet,GAME,EDUCATIONAL,4.311909199,2116,"100,000+",0,Everyone,18-Mar-17
Hedgehog Pet,GAME,SIMULATION,4.389383793,2581,"100,000+",0,Everyone,29-Sep-18
Garden Eel Pet,GAME,SIMULATION,4.404689789,1322,"100,000+",0,Everyone,7-Oct-18
Penguin Pet,GAME,EDUCATIONAL,4.316348076,942,"100,000+",0,Everyone,17-Oct-17
Marble Shooter Classic 2019,GAME,ARCADE,4.330683708,629,"100,000+",0,Everyone,12-Mar-18
Swing Copters,GAME,ARCADE,3.657690525,325711,"5,000,000+",0,Everyone,3-Sep-14
Swing Copters 2,GAME,CASUAL,3.633918047,1710,"50,000+",0,Everyone,19-Mar-18
Hokm - ???,GAME,CARD,4.593077183,3438,"50,000+",0,Everyone,17-Mar-19
Memory Game Simon Says,GAME,PUZZLE,3.923076868,13,"1,000+",0,Everyone,16-Jul-17
MU: Awakening � 2018 Fantasy MMORPG,GAME,ROLE_PLAYING,4.015356541,5470,"100,000+",0,Teen,17-Jan-19
Seven - Deadly Revelation,GAME,ADVENTURE,4.411303043,48553,"500,000+",0,Teen,26-Mar-19
?????,GAME,EDUCATIONAL,4.400000095,5,"1,000+",0,Everyone,9-Mar-18
Spades,GAME,CARD,3.861111164,36,"5,000+",0,Everyone,19-Apr-18
Bulb Boy,GAME,PUZZLE,4.547220707,1853,"10,000+",2.49 ,Teen,22-Oct-18
Qubes,GAME,ARCADE,4.393104076,16212,"500,000+",0,Everyone,30-Sep-15
Alpha Wave,GAME,ARCADE,4.517295361,636,"10,000+",1.00 ,Everyone,25-Jun-16
The Space Ship,GAME,ARCADE,4.333333492,24,"1,000+",0,Everyone,15-Mar-17
Vietnamese Anime Girls - Vietnam Fashion,GAME,CASUAL,3.629310369,116,"10,000+",0,Everyone,25-Jan-19
Ball Jump: Jump Up on Spring Tower helix Platforms,GAME,ACTION,5,1,500+,0,Everyone,23-Oct-18
Monty Hall Game,GAME,PUZZLE,4.75,16,"1,000+",0,Everyone,12-Oct-18
Clover Quiz,GAME,TRIVIA,4.061538696,65,"5,000+",0,Teen,18-Oct-17
Memorama,GAME,PUZZLE,4.368421078,19,"1,000+",0,Everyone,11-Jan-17
AdrenalynXL� LaLiga Santander,GAME,CARD,4.075416088,12504,"500,000+",0,Everyone,27-Mar-19
?? Shark Monster Truck Underwater World Parking,GAME,CASUAL,4,2,500+,0,Everyone,23-Dec-18
US Army 4x4 Offroad  Corolla Truck Parking 2019,GAME,ARCADE,4.235294342,17,"5,000+",0,Everyone,11-Jul-18
Pixel Zombies Hunter-Pixel Survival Shooting Games,GAME,SIMULATION,3.75,12,500+,0,Mature 17+,25-Sep-18
CrossCraze PRO,GAME,WORD,4.706166744,827,"5,000+",4.49 ,Everyone,25-Mar-19
???????,GAME,SIMULATION,5,1,10+,0,Teen,31-Jan-19
My so-called future girlfriend [Visual Novel],GAME,SIMULATION,5,10,100+,2.99 ,Everyone,9-Nov-18
Tiki Towers,GAME,PUZZLE,4.119839668,2495,"100,000+",0,Everyone,10-Apr-13
Tiki Tag,GAME,ARCADE,4.5090909,55,"5,000+",0,Everyone,19-Dec-18
Sixteen The Puzzle,GAME,PUZZLE,3.692307711,78,"10,000+",0,Everyone,29-Mar-19
Twisty Board,GAME,ARCADE,4.598703384,8485,"500,000+",0,Everyone,15-May-18
Bohnanza The Duel,GAME,CARD,3.635416746,96,"1,000+",2.99 ,Everyone,17-Sep-18
Another World,GAME,ADVENTURE,4.273823261,11365,"100,000+",3.99 ,Teen,13-Jul-17
Love Letter - Strategy Card Game,GAME,BOARD,3.678571463,56,"1,000+",3.49 ,Everyone,24-Oct-18
Brick Game - Classic Game,GAME,SIMULATION,4.199999809,5,500+,0,Everyone,21-Feb-17
Virtual Villagers: Origins,GAME,CASUAL,3.978484869,61445,"1,000,000+",0,Everyone,13-Nov-15
Escape from the Universe,GAME,ACTION,3.938738823,555,"10,000+",0,Everyone,9-Jun-18
Marble Blast - Monkey Quest,GAME,CASUAL,4.2123456,405,"100,000+",0,Everyone,6-Jul-18
Akili's Alphabet �Akili and Me,GAME,EDUCATIONAL,4.520581245,413,"100,000+",0,Everyone,6-Feb-17
Talking Tom Jump Up,GAME,ARCADE,4.3031497,3810,"1,000,000+",0,Everyone,7-Nov-18
Brainexplode - Vocabulary game,GAME,EDUCATIONAL,5,1,100+,0,Everyone,4-Oct-17
Charlie Charlie,GAME,TRIVIA,3.299999952,190,"10,000+",0,Everyone,18-Jun-15
?? Green Jumper,GAME,ADVENTURE,4.936936855,111,"1,000+",0,Everyone,26-Feb-17
Bulls and Cows : the number game ??,GAME,PUZZLE,5,8,"1,000+",0,Everyone,25-Sep-18
Memurise � lets your memory rise,GAME,EDUCATIONAL,5,7,100+,0,Everyone,16-Mar-19
Mathstronaut = Master maths  + Have fun,GAME,EDUCATIONAL,4.884353638,147,"1,000+",0,Everyone,28-Jul-18
Hollywood Game : Guess?? the movie name,GAME,CASUAL,4.809523582,21,"1,000+",0,Everyone,9-Dec-18
Rendamachine,GAME,ARCADE,5,1,10+,0,Everyone,15-Dec-18
Quick Countre,GAME,ARCADE,5,1,10+,0,Everyone,7-Feb-19
Football Manager 2019 Touch,GAME,SIMULATION,3.441233158,519,"5,000+",19.99 ,Everyone,20-Mar-19
Crossword Clue Solver,GAME,PUZZLE,4.310283661,1128,"50,000+",0,Everyone,21-Jun-18
Kreuzwortr�tsellexikon,GAME,PUZZLE,4.361328125,1024,"50,000+",0,Everyone,11-May-18
Little Panda Gourmet,GAME,EDUCATIONAL,3.915530205,18551,"5,000,000+",0,Everyone,18-Mar-19
Little Panda's Bake Shop : Bakery Story,GAME,EDUCATIONAL,4.501984119,32511,"5,000,000+",0,Everyone,14-Mar-19
Fantasy Mosaics 3: Distant Worlds,GAME,PUZZLE,3.8125,32,500+,1.99 ,Everyone,14-Mar-17
Radiation City Free,GAME,ACTION,3.852953196,2455,"100,000+",0,Teen,28-May-18
WitchSpring3,GAME,ROLE_PLAYING,4.419102192,11496,"100,000+",4.40 ,Teen,20-Mar-18
Dolphin Simulator,GAME,SIMULATION,3.923789978,971,"10,000+",0.99 ,Everyone 10+,11-Dec-14
Words Assistant,GAME,PUZZLE,4,4,100+,1.99 ,Everyone,7-Sep-13
Sudden Warrior (Tap RPG),GAME,ROLE_PLAYING,4.419054031,4608,"100,000+",0,Everyone,4-Oct-18
The Fixies Top Secret: Kids Runner Games,GAME,ADVENTURE,4.23255825,43,"1,000+",3.99 ,Everyone,23-Jan-18
Maria Way Youtube Simulator! Blogger Games,GAME,SIMULATION,4.778517723,6005,"10,000+",0,Everyone,20-Dec-18
Tiny repair � game for kids,GAME,EDUCATIONAL,4.610526085,1330,"50,000+",0,Everyone,14-Jul-16
Kodi King,GAME,BOARD,4.851063728,47,500+,0,Everyone,6-Dec-18
Roboland,GAME,CASUAL,5,9,10+,0,Everyone,8-Dec-18
Quinder,GAME,TRIVIA,5,1,50+,0,Everyone,8-Dec-17
Bloques Coloridos,GAME,ARCADE,4,4,10+,0,Everyone,16-Feb-18
Spades,GAME,CARD,4.171768665,588,"10,000+",1.99 ,Everyone,14-Jan-19
Amattoren Uzta,GAME,EDUCATIONAL,5,8,100+,0,Everyone,12-Mar-19
Farm Game Country Ranch Grange,GAME,CASUAL,3.894472361,199,"10,000+",0,Everyone,7-Aug-16
bubble spinner 2,GAME,CASUAL,4,4,"1,000+",0,Everyone,4-Aug-17
EPHEMERAL -Espa�ol-,GAME,ADVENTURE,4.710165977,9709,"100,000+",0,Everyone 10+,21-Aug-18
RIJE?ALICA,GAME,WORD,4.198282242,15135,"500,000+",0,Everyone,6-Nov-17
"?????, ???",GAME,EDUCATIONAL,4,4,100+,0,Everyone,31-Oct-17
Little Panda Astronaut,GAME,EDUCATIONAL,4.384466171,1545,"1,000,000+",0,Everyone,15-Jun-18
A Mysterious Mission,GAME,PUZZLE,4.148047924,1844,"100,000+",0,Everyone,7-Aug-13
A Mysterious Mission HD,GAME,PUZZLE,4.339697838,2252,"100,000+",0,Everyone,7-Aug-13
Learn German,GAME,EDUCATIONAL,4.237119675,4930,"500,000+",0,Everyone,24-Oct-18
Slots Surprise - Free Casino,GAME,CASINO,4.487870693,371,"10,000+",0,Teen,17-Mar-19
Domino Tap,GAME,ARCADE,4.471111298,225,"50,000+",0,Everyone,27-Sep-18
PERINOLA Pirinola Pirindola,GAME,BOARD,2.900000095,30,"10,000+",0,Everyone,3-Nov-17
Harvey's Hundreds,GAME,CARD,4.217993259,1445,"100,000+",0,Everyone,28-Nov-18
Magic Blast - Cube Puzzle Game,GAME,CASUAL,4.574903965,781,"50,000+",0,Everyone,29-Jan-19
Magic Cube Puzzle 3D,GAME,PUZZLE,4.280433655,135722,"10,000,000+",0,Everyone,24-Mar-19
Synthetic Z,GAME,CASUAL,3.882113934,246,"10,000+",0,Everyone,22-Mar-19
Animal Game for kids,GAME,CARD,4.345070362,142,"10,000+",0,Everyone,17-Aug-15
Alif Baa Runner,GAME,EDUCATIONAL,4.775362492,138,"10,000+",0,Everyone,19-Apr-17
Talisman: The Horus Heresy,GAME,BOARD,4.29454565,275,"10,000+",1.99 ,Teen,29-Jun-18
A Jornada,GAME,EDUCATIONAL,4.230769157,13,500+,0,Everyone,19-Mar-19
Jogo da Aninha 2,GAME,PUZZLE,4.378818512,491,"50,000+",0,Everyone,18-Oct-18
Tia Cec�u - A Moeda Perdida,GAME,PUZZLE,4.371814251,667,"10,000+",0,Everyone,18-Sep-14
Didi & Friends Playtown,GAME,EDUCATIONAL,4.338709831,10664,"1,000,000+",0,Everyone,21-Nov-16
Dubstep Floppy Bird - Beat Drop Sound Effect Game,GAME,ARCADE,4.778846264,208,"5,000+",0,Everyone,17-Feb-17
??????????,GAME,CASUAL,3,2,500+,0,Everyone,14-Apr-14
